법정동코드,위도,경도,산출방식,코드보정
2711010600,35.865452,128.602681,면적중심,
2711010700,35.864357,128.608848,면적중심,
2711010800,35.863054,128.597331,면적중심,
2711010900,35.868867,128.590616,면적중심,
2711011000,35.870494,128.590012,면적중심,
2711011100,35.869747,128.58919,면적중심,
2711011200,35.866088,128.593311,면적중심,
2711011300,35.87034,128.591209,면적중심,
2711011400,35.868379,128.592029,면적중심,
2711011500,35.870481,128.594475,내부점보정,
2711011600,35.86974,128.592817,면적중심,
2711011700,35.869439,128.593702,면적중심,
2711011800,35.870763,128.592875,면적중심,
2711011900,35.867477,128.593883,면적중심,
2711012000,35.871993,128.598561,면적중심,
2711012100,35.87128,128.597396,면적중심,
2711012200,35.869388,128.598457,면적중심,
2711012300,35.870091,128.595672,면적중심,
2711012400,35.874939,128.597931,면적중심,
2711012500,35.873376,128.598957,면적중심,
2711012600,35.873977,128.596778,면적중심,
2711012700,35.873778,128.597867,면적중심,
2711012800,35.872553,128.599333,면적중심,
2711012900,35.876622,128.583424,면적중심,
2711013000,35.875332,128.585881,면적중심,
2711013100,35.877053,128.586355,면적중심,
2711013200,35.872955,128.584079,면적중심,
2711013300,35.873313,128.585819,면적중심,
2711013400,35.872485,128.587243,면적중심,
2711013500,35.872159,128.582508,면적중심,
2711013600,35.870249,128.58809,면적중심,
2711013700,35.868414,128.589471,면적중심,
2711013800,35.869295,128.586408,면적중심,
2711013900,35.867209,128.589194,면적중심,
2711014000,35.868091,128.584297,면적중심,
2711014100,35.870935,128.586372,면적중심,
2711014200,35.870119,128.587252,면적중심,
2711014300,35.871922,128.592975,면적중심,
2711014400,35.871679,128.589305,면적중심,
2711014500,35.872727,128.588723,면적중심,
2711014600,35.873975,128.58928,면적중심,
2711014700,35.873162,128.591461,면적중심,
2711014800,35.873106,128.595799,면적중심,
2711014900,35.875796,128.592561,면적중심,
2711015000,35.874358,128.59373,면적중심,
2711015100,35.873193,128.594882,면적중심,
2711015200,35.873338,128.593758,면적중심,
2711015300,35.873016,128.589725,면적중심,
2711015400,35.867153,128.578919,면적중심,
2711015500,35.87543,128.58062,내부점보정,
2711015600,35.861152,128.586245,면적중심,
2711015700,35.858821,128.602587,면적중심,
2714010100,35.883982,128.624494,면적중심,
2714010200,35.872685,128.623302,면적중심,
2714010300,35.880149,128.642906,면적중심,
2714010400,35.932852,128.701865,면적중심,
2714010500,35.927409,128.644082,면적중심,
2714010600,35.907147,128.636069,면적중심,
2714010700,35.923028,128.666093,면적중심,
2714010800,35.899832,128.641903,면적중심,
2714010900,35.897931,128.651502,면적중심,
2714011000,35.895835,128.659941,면적중심,
2714011100,35.884415,128.668176,면적중심,
2714011200,35.907433,128.68804,면적중심,
2714011300,35.891526,128.689644,면적중심,
2714011400,35.882794,128.684438,면적중심,
2714011500,35.86448,128.709672,면적중심,
2714011600,35.866086,128.717665,면적중심,
2714011700,35.868504,128.704948,면적중심,
2714011800,35.864827,128.693338,면적중심,
2714011900,35.875231,128.687212,면적중심,
2714012000,35.879975,128.704261,면적중심,
2714012100,35.907289,128.710319,면적중심,
2714012200,35.914891,128.727879,면적중심,
2714012300,35.885783,128.717729,면적중심,
2714012400,35.885568,128.730202,면적중심,
2714012500,35.891226,128.741418,면적중심,
2714012600,35.871825,128.738499,면적중심,
2714012700,35.859124,128.736754,면적중심,
2714012800,35.867897,128.746626,면적중심,
2714012900,35.871252,128.752943,면적중심,
2714013000,35.881328,128.7515,면적중심,
2714013100,35.902197,128.751489,면적중심,
2714013200,35.966916,128.735082,면적중심,
2714013300,35.955356,128.722407,면적중심,
2714013400,35.989379,128.711235,면적중심,
2714013500,35.954378,128.695923,면적중심,
2714013600,35.966711,128.686125,면적중심,
2714013700,35.987588,128.684323,면적중심,
2714013800,35.999884,128.669776,면적중심,
2714013900,35.955833,128.672324,면적중심,
2714014000,35.968063,128.657412,면적중심,
2714014100,35.985723,128.649581,면적중심,
2714014200,35.987948,128.635527,면적중심,
2714014300,35.995575,128.625203,면적중심,
2714014400,35.987551,128.616714,면적중심,
2714014500,35.95027,128.64282,면적중심,
2717010100,35.861715,128.559743,면적중심,
2717010200,35.883514,128.55832,면적중심,
2717010300,35.873779,128.55705,면적중심,
2717010400,35.877186,128.525754,면적중심,
2717010500,35.864022,128.540318,면적중심,
2717010600,35.875301,128.539075,면적중심,
2717010700,35.88171,128.577104,면적중심,
2717010800,35.884308,128.580158,면적중심,
2717010900,35.885848,128.575155,면적중심,
2720010100,35.851508,128.602152,면적중심,
2720010200,35.829189,128.59574,면적중심,
2720010300,35.837268,128.576952,면적중심,
2723010100,35.875799,128.604881,면적중심,
2723010200,35.880404,128.594936,면적중심,
2723010300,35.878775,128.585196,면적중심,
2723010400,35.880129,128.583733,면적중심,
2723010500,35.882447,128.585457,면적중심,
2723010600,35.894653,128.588106,면적중심,
2723010700,35.888814,128.579514,면적중심,
2723010800,35.891037,128.573527,면적중심,
2723010900,35.896049,128.567347,면적중심,
2723011000,35.884263,128.608158,면적중심,
2723011100,35.900675,128.605197,면적중심,
2723011200,35.897551,128.62175,면적중심,
2723011300,35.917235,128.622442,면적중심,
2723011400,35.926637,128.611381,면적중심,
2723011500,35.925288,128.594123,면적중심,
2723011600,35.916653,128.576147,면적중심,
2723011700,35.908522,128.560892,면적중심,
2723011800,35.959414,128.543286,면적중심,
2723011900,35.967357,128.566781,면적중심,
2723012000,35.953084,128.56644,면적중심,
2723012100,35.96921,128.591162,면적중심,
2723012200,35.948015,128.587711,면적중심,
2723012300,35.932246,128.567449,면적중심,
2723012400,35.939331,128.559297,면적중심,
2723012500,35.944678,128.54016,면적중심,
2723012600,35.922501,128.544694,면적중심,
2723012700,35.910259,128.53921,면적중심,
2723012800,35.897683,128.538861,면적중심,
2723012900,35.903708,128.526004,면적중심,
2723013000,35.901148,128.512692,면적중심,
2723013100,35.959063,128.613525,면적중심,
2726010100,35.857723,128.631282,면적중심,
2726010200,35.862276,128.649725,면적중심,
2726010300,35.854977,128.61094,면적중심,
2726010400,35.855363,128.615447,면적중심,
2726010500,35.855138,128.619112,면적중심,
2726010600,35.862586,128.616123,면적중심,
2726010700,35.842246,128.632951,면적중심,
2726010800,35.844685,128.612143,면적중심,
2726010900,35.833362,128.61156,면적중심,
2726011000,35.812466,128.614164,면적중심,
2726011100,35.828358,128.620672,면적중심,
2726011200,35.825628,128.635507,면적중심,
2726011300,35.810195,128.656288,면적중심,
2726011400,35.843454,128.694965,면적중심,
2726011500,35.850251,128.708675,면적중심,
2726011600,35.851253,128.720447,면적중심,
2726011700,35.839576,128.720448,면적중심,
2726011800,35.835926,128.709341,면적중심,
2726011900,35.808737,128.698426,면적중심,
2726012000,35.83032,128.696856,면적중심,
2726012200,35.82664,128.669579,면적중심,
2726012300,35.840402,128.671342,면적중심,
2726012400,35.842623,128.659354,면적중심,
2726012500,35.863049,128.669931,면적중심,
2726012600,35.852075,128.686823,면적중심,
2726012700,35.820035,128.683797,면적중심,
2729010100,35.844566,128.55632,면적중심,
2729010200,35.854143,128.561487,면적중심,
2729010400,35.844809,128.474035,면적중심,
2729010500,35.835691,128.482206,면적중심,
2729010600,35.842051,128.501562,면적중심,
2729010700,35.856767,128.492472,면적중심,
2729010800,35.858145,128.508211,면적중심,
2729010900,35.840087,128.515393,면적중심,
2729011000,35.84581,128.523595,면적중심,
2729011100,35.857983,128.523906,면적중심,
2729011200,35.854476,128.536942,면적중심,
2729011300,35.849178,128.540663,면적중심,
2729011400,35.839957,128.538244,면적중심,
2729011500,35.813796,128.55554,면적중심,
2729011600,35.7949,128.557425,면적중심,
2729011700,35.812731,128.525679,면적중심,
2729011800,35.815006,128.513435,면적중심,
2729011900,35.823752,128.497988,면적중심,
2729012000,35.828189,128.527546,면적중심,
2729012100,35.830172,128.508819,면적중심,
2729012200,35.825836,128.555113,면적중심,
2729012300,35.798746,128.527588,면적중심,
2729012400,35.833733,128.539658,면적중심,
2729012500,35.850891,128.482959,면적중심,
2771025000,35.786486,128.512021,면적중심,
2771025300,35.751963,128.434039,면적중심,
2771025600,35.87185,128.465931,면적중심,
2771025900,35.683291,128.487017,면적중심,
2771026200,35.76816,128.47838,면적중심,
2771026500,35.688343,128.424183,면적중심,
2771031000,35.75781,128.619451,면적중심,
2771033000,35.897972,128.429287,면적중심,
2771038000,35.656496,128.402874,면적중심,
2772025000,36.237093,128.572804,면적중심,
2772031000,36.262441,128.476877,면적중심,
2772032000,36.138294,128.597126,면적중심,
2772033000,36.062223,128.660316,면적중심,
2772034000,36.169839,128.659817,면적중심,
2772035000,36.170471,128.738227,면적중심,
2772036000,36.100793,128.709686,면적중심,
2772037000,36.151176,128.820405,면적중심,
2811010100,37.473457,126.620456,면적중심,
2811010200,37.472792,126.621735,면적중심,
2811010300,37.471998,126.622877,면적중심,
2811010400,37.471307,126.624105,면적중심,
2811010500,37.472845,126.619946,면적중심,
2811010600,37.472176,126.621187,면적중심,
2811010700,37.471357,126.622297,면적중심,
2811010800,37.470665,126.623501,면적중심,
2811010900,37.473699,126.621577,면적중심,
2811011000,37.472743,126.623522,면적중심,
2811011100,37.472061,126.624777,면적중심,
2811011200,37.473901,126.616768,면적중심,
2811011300,37.472434,126.617622,면적중심,
2811011400,37.472056,126.61936,면적중심,
2811011500,37.471404,126.620512,면적중심,
2811011600,37.470712,126.62172,면적중심,
2811011700,37.470034,126.622893,면적중심,
2811011800,37.452238,126.602614,내부점보정,
2811011900,37.474628,126.622464,면적중심,
2811012000,37.473954,126.624627,면적중심,
2811012100,37.473438,126.625982,면적중심,
2811012200,37.468781,126.625538,면적중심,
2811012300,37.467086,126.628029,면적중심,
2811012400,37.471079,126.626683,면적중심,
2811012500,37.469804,126.62923,면적중심,
2811012600,37.466993,126.631431,면적중심,
2811012700,37.46625,126.633882,면적중심,
2811012800,37.442904,126.626172,면적중심,
2811012900,37.465669,126.637298,면적중심,
2811013000,37.469744,126.636989,면적중심,
2811013100,37.470282,126.633829,면적중심,
2811013200,37.467092,126.640165,면적중심,
2811013300,37.473403,126.627858,면적중심,
2811013400,37.472121,126.632857,면적중심,
2811013500,37.473199,126.631216,면적중심,
2811013600,37.474935,126.631423,면적중심,
2811013700,37.477199,126.626222,면적중심,
2811013800,37.473422,126.605206,면적중심,
2811013900,37.476649,126.618311,면적중심,
2811014000,37.476121,126.62069,면적중심,
2811014100,37.474553,126.618233,면적중심,
2811014200,37.480023,126.623356,면적중심,
2811014300,37.479153,126.619418,면적중심,
2811014400,37.478064,126.621079,면적중심,
2811014500,37.507867,126.561467,면적중심,
2811014600,37.48471,126.529531,면적중심,
2811014700,37.469503,126.450976,면적중심,
2811014800,37.514728,126.517223,면적중심,
2811014900,37.455267,126.379362,면적중심,
2811015000,37.449847,126.413741,면적중심,
2811015100,37.435151,126.419882,면적중심,
2811015200,37.386533,126.419529,면적중심,
2814010100,37.486927,126.618737,면적중심,
2814010200,37.485022,126.629896,면적중심,
2814010300,37.486895,126.639897,면적중심,
2814010400,37.479092,126.630998,면적중심,
2814010500,37.470726,126.640782,면적중심,
2814010600,37.472679,126.640065,면적중심,
2814010700,37.478572,126.650897,면적중심,
2817710100,37.463127,126.650853,면적중심,
2817710200,37.451701,126.647095,면적중심,
2817710300,37.43947,126.654743,면적중심,
2817710400,37.470542,126.664285,면적중심,
2817710500,37.456976,126.680993,면적중심,
2817710600,37.442706,126.69443,면적중심,
2817710700,37.436565,126.685529,면적중심,
2818510100,37.424255,126.648451,면적중심,
2818510200,37.429679,126.697559,면적중심,
2818510300,37.420412,126.683299,면적중심,
2818510400,37.42482,126.666455,면적중심,
2818510500,37.40688,126.66437,면적중심,
2818510600,37.384999,126.638729,면적중심,
2820010100,37.448595,126.711134,면적중심,
2820010200,37.465553,126.707198,면적중심,
2820010300,37.454934,126.735105,면적중심,
2820010400,37.458897,126.761146,면적중심,
2820010500,37.430929,126.749164,면적중심,
2820010600,37.439573,126.764288,면적중심,
2820010700,37.424664,126.710882,면적중심,
2820010800,37.436708,126.727429,면적중심,
2820010900,37.418937,126.726466,면적중심,
2820011000,37.404676,126.72474,면적중심,
2820011100,37.395102,126.695511,면적중심,
2823710100,37.489233,126.723488,면적중심,
2823710200,37.477422,126.699742,면적중심,
2823710300,37.500074,126.702332,면적중심,
2823710400,37.516253,126.70523,면적중심,
2823710500,37.517155,126.743515,면적중심,
2823710600,37.515464,126.726622,면적중심,
2823710700,37.492924,126.737213,면적중심,
